humidity_1year,humidity_3days,humidity_2days,humidity_1days,pressure_1year,pressure_3days,pressure_2days,pressure_1days,temperature_1year,temperature_3days,temperature_2days,temperature_1days,converted_1year,converted_3days,converted_2days,converted_1days,wind_direction_1year,wind_direction_3days,wind_direction_2days,wind_direction_1days,wind_speed_1year,wind_speed_3days,wind_speed_2days,wind_speed_1days,humidity_today,pressure_today,temperature_today,converted_today,wind_direction_today,wind_speed_today
68.20833333333333,90.83333333333333,62.666666666666664,76.33333333333333,1010.5,1014.125,1013.3333333333334,1020.375,293.9221567564583,293.8447083333333,295.1607430555417,296.627101388875,2.4166666666666665,2.5833333333333335,2.875,2.5833333333333335,290.7083333333333,146.5,134.54166666666666,147.54166666666666,2.9166666666666665,3.4166666666666665,1.8333333333333333,2.75,83.375,1022.0833333333334,298.3277875,2.7083333333333335,148.25,3.5416666666666665
51.333333333333336,62.666666666666664,76.33333333333333,83.375,1012.7916666666666,1013.3333333333334,1020.375,1022.0833333333334,295.004375,295.1607430555417,296.627101388875,298.3277875,2.125,2.875,2.5833333333333335,2.7083333333333335,290.9166666666667,134.54166666666666,147.54166666666666,148.25,2.875,1.8333333333333333,2.75,3.5416666666666665,74.33333333333333,1012.8333333333334,299.96577430554163,2.5416666666666665,160.91666666666666,3.4166666666666665
53.458333333333336,76.33333333333333,83.375,74.33333333333333,1014.5833333333334,1020.375,1022.0833333333334,1012.8333333333334,294.4775,296.627101388875,298.3277875,299.96577430554163,2.375,2.5833333333333335,2.7083333333333335,2.5416666666666665,88.04166666666667,147.54166666666666,148.25,160.91666666666666,1.8333333333333333,2.75,3.5416666666666665,3.4166666666666665,71.54166666666667,1010.5,300.2658333333333,2.5416666666666665,171.58333333333334,2.0
57.0,83.375,74.33333333333333,71.54166666666667,1017.2916666666666,1022.0833333333334,1012.8333333333334,1010.5,296.36083333333335,298.3277875,299.96577430554163,300.2658333333333,2.7083333333333335,2.7083333333333335,2.5416666666666665,2.5416666666666665,159.375,148.25,160.91666666666666,171.58333333333334,3.9166666666666665,3.5416666666666665,3.4166666666666665,2.0,73.125,1011.75,295.8089722222083,2.625,249.29166666666666,3.8333333333333335
64.29166666666667,74.33333333333333,71.54166666666667,73.125,1017.375,1012.8333333333334,1010.5,1011.75,298.3122916666667,299.96577430554163,300.2658333333333,295.8089722222083,2.125,2.5416666666666665,2.5416666666666665,2.625,200.83333333333334,160.91666666666666,171.58333333333334,249.29166666666666,3.2916666666666665,3.4166666666666665,2.0,3.8333333333333335,85.08333333333333,1015.3333333333334,289.40285416666666,2.9583333333333335,118.5,3.125
66.875,71.54166666666667,73.125,85.08333333333333,1020.2916666666666,1010.5,1011.75,1015.3333333333334,286.375,300.2658333333333,295.8089722222083,289.40285416666666,2.125,2.5416666666666665,2.625,2.9583333333333335,78.41666666666667,171.58333333333334,249.29166666666666,118.5,4.291666666666667,2.0,3.8333333333333335,3.125,54.041666666666664,1019.8333333333334,291.2195625,3.0,110.83333333333333,1.875
61.904761904761905,73.125,85.08333333333333,54.041666666666664,1024.7083333333333,1011.75,1015.3333333333334,1019.8333333333334,282.91333333333336,295.8089722222083,289.40285416666666,291.2195625,2.1666666666666665,2.625,2.9583333333333335,3.0,40.875,249.29166666666666,118.5,110.83333333333333,3.6666666666666665,3.8333333333333335,3.125,1.875,54.0,1022.2916666666666,291.7705583333333,3.0,94.20833333333333,1.9166666666666667
57.833333333333336,85.08333333333333,54.041666666666664,54.0,1023.4583333333334,1015.3333333333334,1019.8333333333334,1022.2916666666666,284.1872916666667,289.40285416666666,291.2195625,291.7705583333333,2.5833333333333335,2.9583333333333335,3.0,3.0,93.83333333333333,118.5,110.83333333333333,94.20833333333333,0.7083333333333334,3.125,1.875,1.9166666666666667,59.166666666666664,1012.9166666666666,292.6346458333333,3.0,129.875,2.5416666666666665
66.29166666666667,54.041666666666664,54.0,59.166666666666664,1015.9583333333334,1019.8333333333334,1022.2916666666666,1012.9166666666666,289.6822916666667,291.2195625,291.7705583333333,292.6346458333333,2.5,3.0,3.0,3.0,144.0,110.83333333333333,94.20833333333333,129.875,3.7083333333333335,1.875,1.9166666666666667,2.5416666666666665,60.083333333333336,1013.3333333333334,294.63610416666666,2.7916666666666665,145.79166666666666,3.0
82.08333333333333,54.0,59.166666666666664,60.083333333333336,1013.4166666666666,1022.2916666666666,1012.9166666666666,1013.3333333333334,293.5058333333333,291.7705583333333,292.6346458333333,294.63610416666666,2.7083333333333335,3.0,3.0,2.7916666666666665,96.125,94.20833333333333,129.875,145.79166666666666,3.7083333333333335,1.9166666666666667,2.5416666666666665,3.0,68.70833333333333,1009.875,296.59218749999997,2.375,160.75,3.1666666666666665
79.875,59.166666666666664,60.083333333333336,68.70833333333333,1019.4583333333334,1012.9166666666666,1013.3333333333334,1009.875,295.29041666666666,292.6346458333333,294.63610416666666,296.59218749999997,2.4166666666666665,3.0,2.7916666666666665,2.375,126.16666666666667,129.875,145.79166666666666,160.75,2.625,2.5416666666666665,3.0,3.1666666666666665,74.54166666666667,1014.3333333333334,299.642317361125,2.2916666666666665,180.04166666666666,3.625
71.79166666666667,60.083333333333336,68.70833333333333,74.54166666666667,1018.75,1013.3333333333334,1009.875,1014.3333333333334,298.53416666666664,294.63610416666666,296.59218749999997,299.642317361125,2.4166666666666665,2.7916666666666665,2.375,2.2916666666666665,169.75,145.79166666666666,160.75,180.04166666666666,4.083333333333333,3.0,3.1666666666666665,3.625,87.70833333333333,1022.9166666666666,295.32668402779166,2.2916666666666665,104.5,1.5833333333333333
